ride_id,timestamp,pickup_zone,dropoff_zone,trip_distance_km,surge_multiplier,fare_amount,pred_eta_min,actual_eta_min
b_1465,2025-09-02 00:25:00,Z018,Z011,6.94539233991115,1.0,63.02660658284468,12.273231336056238,13.90952902090838
b_1466,2025-09-02 00:26:00,Z003,Z027,8.898477020013255,1.0843343432747623,55.06586042449652,13.36164217643894,18.079064953688057
b_1467,2025-09-02 00:27:00,Z005,Z005,6.659500514854187,1.0296944678893434,57.50747463655318,9.79126526407015,11.94139681310241
b_1468,2025-09-02 00:28:00,Z034,Z025,11.198443371796,1.0090044320572154,72.99873268339599,16.25930181248311,20.257724021642783
b_1469,2025-09-02 00:29:00,Z030,Z022,5.068536885662706,1.077886450658844,51.68331139363407,8.849038039596778,10.543550148444009
b_1470,2025-09-02 00:30:00,Z038,Z016,7.018664783907087,1.0803684221581964,59.012573555747714,11.909851205856114,13.768677228892342
b_1471,2025-09-02 00:31:00,Z008,Z033,2.667364208133066,1.0,39.01432840643579,5.846871125662241,9.229353724380145
b_1472,2025-09-02 00:32:00,Z006,Z002,3.9937337424709103,1.0,47.04602799858717,9.378289882055288,8.79136594046216
b_1473,2025-09-02 00:33:00,Z021,Z012,9.157051921862738,1.1175167101731085,58.676885989133226,12.475513266712166,20.459492381705306
b_1474,2025-09-02 00:34:00,Z006,Z022,4.614394465042686,1.2352925231707197,48.08666250479271,10.254512541803066,9.921397240913935
b_1475,2025-09-02 00:35:00,Z031,Z034,7.561350348002864,1.2788781094830188,61.11654565376427,13.588327697583834,14.377606624604338
b_1476,2025-09-02 00:36:00,Z015,Z008,6.376458285297202,1.0,51.56252582985292,11.927259251195505,16.178729472126957
b_1477,2025-09-02 00:37:00,Z018,Z038,4.410902084624857,1.2304053833741957,47.79481328331848,7.820401306179476,12.704183886339013
b_1478,2025-09-02 00:38:00,Z018,Z008,5.803501451625681,1.1704524782525945,51.48161107083294,9.297329654733005,9.43550818481637
b_1479,2025-09-02 00:39:00,Z003,Z021,5.471532730706559,1.0408247968369044,52.64547730343111,9.071773381216055,13.21389906115976
b_1480,2025-09-02 00:40:00,Z029,Z029,5.525268263084125,1.1243888074698831,57.33839140815174,10.653179478697474,14.237944796268934
b_1481,2025-09-02 00:41:00,Z029,Z009,8.007216421854887,1.1830645390179382,61.86360740766583,12.569703038729372,14.154583123455675
b_1482,2025-09-02 00:42:00,Z033,Z032,7.804689108833161,1.3644157248002236,62.0077293274512,12.20010353301802,15.410842268518552
b_1483,2025-09-02 00:43:00,Z037,Z011,5.345148606745888,1.0,44.97223471591933,10.137246936437165,11.366830262953894
b_1484,2025-09-02 00:44:00,Z008,Z002,4.685794392321558,1.143622891440537,48.24152138192285,9.814014786748356,10.562639471700848
b_1485,2025-09-02 00:45:00,Z027,Z006,7.06467466903663,1.0243103540774072,61.74928796437217,12.026412566432741,17.056659037468844
b_1486,2025-09-02 00:46:00,Z004,Z025,6.299969176498807,1.0141582826365283,50.91822650502205,12.376205087587481,15.055513911779936
b_1487,2025-09-02 00:47:00,Z037,Z017,8.556564924899561,1.240520741235276,60.27345916357519,12.660952421533183,15.10581149462531
b_1488,2025-09-02 00:48:00,Z029,Z025,11.810587141226785,1.1813542411265716,68.0102796724839,15.848724537474585,18.420592093977554
b_1489,2025-09-02 00:49:00,Z018,Z015,8.185848868849579,1.0,67.9113917749648,10.526380298308407,16.990402496683537
b_1490,2025-09-02 00:50:00,Z029,Z009,6.430539457871587,1.002862501068521,53.373487470883376,9.478140167061577,14.12055643069552
b_1491,2025-09-02 00:51:00,Z008,Z011,6.155912058241884,1.0820528597383186,51.110979600286406,9.860711944104379,12.976141400577173
b_1492,2025-09-02 00:52:00,Z031,Z002,4.786611759071668,1.0,53.45361401018452,8.134816450214815,12.166922436961556
b_1493,2025-09-02 00:53:00,Z013,Z016,4.686654431234831,1.1894947432846688,55.539601407816,9.451149376115,9.771705750143102
b_1494,2025-09-02 00:54:00,Z017,Z001,4.493168978997851,1.0345609364525783,51.89749604261116,10.096808776352942,10.360490602183074
b_1495,2025-09-02 00:55:00,Z031,Z010,5.709329657189242,1.0717559986425838,58.22292038119457,9.71376359009301,11.832718333039047
b_1496,2025-09-02 00:56:00,Z030,Z016,5.64571310847832,1.0997144772405465,54.17097401765592,9.60570922334852,14.669015452336765
b_1497,2025-09-02 00:57:00,Z037,Z034,7.987461413123654,1.3685636767412723,59.965443013622505,11.686258823810899,15.630433623213138
b_1498,2025-09-02 00:58:00,Z025,Z021,5.70200196999909,1.0519529938768428,51.09516796624697,10.271203712649248,11.433965661394403
b_1499,2025-09-02 00:59:00,Z010,Z036,6.105100567127844,1.0,52.04569488634527,9.957546297864335,12.309222220456009
b_1500,2025-09-02 01:00:00,Z033,Z039,4.063451948888375,1.3548452313214367,45.06859007810175,9.091047997455153,12.545208619316444
b_1501,2025-09-02 01:01:00,Z032,Z017,9.789151258394009,1.0,68.20761235477828,14.117792760861622,18.35519988577792
b_1502,2025-09-02 01:02:00,Z031,Z005,7.513972819173112,1.0,58.52514349482929,12.112938684557452,14.312671369129795
b_1503,2025-09-02 01:03:00,Z030,Z004,10.077746338447827,1.0,67.72804913776014,14.839379396788193,17.654234093199733
b_1504,2025-09-02 01:04:00,Z000,Z029,8.093771584072044,1.228646458624849,63.96691054553324,12.320480752262595,16.888846592778354
b_1505,2025-09-02 01:05:00,Z009,Z011,9.479271903826582,1.0895765481699855,65.1055255468503,13.679169888712476,17.019595519974576
b_1506,2025-09-02 01:06:00,Z003,Z012,6.003024949110067,1.1223129306620387,47.413024262555886,12.165725312483087,12.926148715197783
b_1507,2025-09-02 01:07:00,Z032,Z027,7.934321615913806,1.0726077856955576,56.47975346990631,12.098039792567924,14.602159583381374
b_1508,2025-09-02 01:08:00,Z003,Z001,11.91101273901891,1.0257070825494492,67.56796116032032,16.52026688865981,16.79471697383435
b_1509,2025-09-02 01:09:00,Z016,Z039,4.05293107678837,1.0,38.48820245431618,8.703340295223912,11.81894012279377
b_1510,2025-09-02 01:10:00,Z036,Z035,8.852537910128444,1.0,63.889752268018135,12.510099512185057,16.466492525596042
b_1511,2025-09-02 01:11:00,Z005,Z030,9.89588843682387,1.1159002727040943,60.71912620684628,13.449490863698058,19.17288266472802
b_1512,2025-09-02 01:12:00,Z019,Z036,7.342255155418838,1.0660275972985762,52.12755297407894,10.787629131661923,19.468558520683093
b_1513,2025-09-02 01:13:00,Z022,Z002,8.03042487143376,1.3334568618537823,55.35602877067344,12.238733068894714,15.212628624573963
b_1514,2025-09-02 01:14:00,Z004,Z033,9.059268935426104,1.0,68.38653271215773,12.548536511723954,17.822636199253594
b_1515,2025-09-02 01:15:00,Z010,Z013,5.159409668069063,1.0,49.993588582173466,9.219419462888473,11.738989199253787
b_1516,2025-09-02 01:16:00,Z006,Z026,7.334823456287784,1.0,63.49665107736797,12.819696146913184,13.791076658283712
b_1517,2025-09-02 01:17:00,Z021,Z002,4.723990128762494,1.2843377913363392,49.70254783624355,9.11691311512481,10.561013892027342
b_1518,2025-09-02 01:18:00,Z020,Z007,5.117505917357152,1.0,49.23278966806468,10.744700716248783,11.674413216800112
b_1519,2025-09-02 01:19:00,Z038,Z022,5.236874508776833,1.173784874055371,54.613578731774034,9.977363709604626,12.421759819263615
b_1520,2025-09-02 01:20:00,Z005,Z007,6.207463454615614,1.295844448499426,57.87606757586676,11.447181874029331,16.08998531547894
b_1521,2025-09-02 01:21:00,Z007,Z015,6.799551276966926,1.0252775446364908,57.364790742297885,10.507047634859408,14.775991734678987
b_1522,2025-09-02 01:22:00,Z016,Z035,7.426066334037201,1.1657353867221023,53.61641061354283,11.828809369142165,14.156196746879335
b_1523,2025-09-02 01:23:00,Z022,Z017,3.598182620369289,1.0,44.26189711535251,10.87180011739071,11.842574714854658
b_1524,2025-09-02 01:24:00,Z009,Z023,10.553550843681087,1.0,62.89963188062619,15.323138011603882,17.40488609297858
b_1525,2025-09-02 01:25:00,Z020,Z011,8.867057913512523,1.0,62.114184403297145,13.98093524457703,17.75295221042915
b_1526,2025-09-02 01:26:00,Z037,Z002,7.987125538785515,1.0739809869262773,61.05297486310493,12.418475186124288,16.000452873163876
b_1527,2025-09-02 01:27:00,Z006,Z003,5.766939216786585,1.0483618606862397,60.88783851410412,11.044119336218174,12.204912558710365
b_1528,2025-09-02 01:28:00,Z029,Z017,6.317386666531538,1.0,62.29803229752666,9.519440217448018,14.32074395104665
b_1529,2025-09-02 01:29:00,Z024,Z031,7.622332841266512,1.204496065809617,62.79829216248348,11.004642089564078,16.878314469413173
b_1530,2025-09-02 01:30:00,Z031,Z025,7.342879972790569,1.1037169694352755,63.28839693275376,12.032557659911033,15.831849348150262
b_1531,2025-09-02 01:31:00,Z009,Z013,3.057875123846351,1.0,45.9585377832115,8.566932229258967,6.981048069992763
b_1532,2025-09-02 01:32:00,Z038,Z003,8.018558528540126,1.0,74.5273232035029,11.80094567191778,13.099109258827784
b_1533,2025-09-02 01:33:00,Z036,Z002,12.476495176806615,1.0,82.57693373532781,16.03517355936169,20.8604677728185
b_1534,2025-09-02 01:34:00,Z000,Z006,2.7134200996958064,1.018682838598551,56.92176810186319,7.073632961845888,8.871679455396356
b_1535,2025-09-02 01:35:00,Z034,Z008,8.539355243268183,1.4338036299101111,64.2512775512979,12.490364707047132,14.183261291398768
b_1536,2025-09-02 01:36:00,Z007,Z017,7.257003950151914,1.0,60.304087417800496,10.322950092546998,15.859733847745108
b_1537,2025-09-02 01:37:00,Z021,Z001,6.27116956057692,1.1145843475392108,60.34408129868464,9.202643589545167,14.282350772157603
b_1538,2025-09-02 01:38:00,Z030,Z035,9.314031480044624,1.0,65.76498131306407,13.291518817104956,19.00181963343217
b_1539,2025-09-02 01:39:00,Z009,Z034,4.072807373839575,1.1797243235474375,49.60252711041625,6.917740932310712,11.34859325998173
b_1540,2025-09-02 01:40:00,Z035,Z001,6.834189985557026,1.1178078337884216,51.952343594791365,10.161364631216873,16.783358172183274
b_1541,2025-09-02 01:41:00,Z005,Z006,9.50390930385653,1.011634955719653,70.12425662866906,12.881613209352219,16.486990389288792
b_1542,2025-09-02 01:42:00,Z013,Z008,6.09580291033491,1.0,55.19740569636235,9.420767834798488,12.778733783093191
b_1543,2025-09-02 01:43:00,Z009,Z037,5.641473933946859,1.0,57.10994435999116,10.301919402345645,13.775607241591999
b_1544,2025-09-02 01:44:00,Z004,Z025,6.735954444795895,1.251220745258701,55.46527628054324,10.601574682670613,14.687664819850234
b_1545,2025-09-02 01:45:00,Z021,Z038,5.586489303990344,1.01007891496069,44.01322060390599,9.931098356136783,10.500254290702738
b_1546,2025-09-02 01:46:00,Z024,Z015,9.6783374605872,1.1496672767011007,68.48673076555134,12.683185389889832,16.489702682242125
b_1547,2025-09-02 01:47:00,Z023,Z004,4.636304452657686,1.0,55.66859504784991,8.412309728364193,12.475419553746551
b_1548,2025-09-02 01:48:00,Z023,Z030,8.293862540661147,1.0,55.153827039763,12.957387436334766,16.176967143933584
b_1549,2025-09-02 01:49:00,Z005,Z031,3.926632400867134,1.11567518359158,42.7230238662142,8.87657796746809,9.680544131461021
b_1550,2025-09-02 01:50:00,Z027,Z026,7.8751448054437,1.0982405700560465,58.70382004557381,11.600943778649759,15.058626344729156
b_1551,2025-09-02 01:51:00,Z029,Z008,6.2844010608492615,1.0,53.88243811080852,10.997220897732932,13.35457437877202
b_1552,2025-09-02 01:52:00,Z014,Z029,1.1896760573562402,1.0,30.316812260916212,6.234798739472504,7.149795732676242
b_1553,2025-09-02 01:53:00,Z019,Z028,6.487713693292535,1.0933770187159508,64.54369373902266,10.97386975257278,14.49764996984163
b_1554,2025-09-02 01:54:00,Z007,Z019,4.306432517451496,1.0,53.838795439727065,10.445147461915454,12.16877360677459
b_1555,2025-09-02 01:55:00,Z038,Z038,5.586436974812555,1.1025414881449294,49.80142479192181,9.60071177545333,11.594917987453268
b_1556,2025-09-02 01:56:00,Z034,Z015,9.663103597298475,1.016293145793861,56.86999425729072,14.089126916917499,21.03920927770246
b_1557,2025-09-02 01:57:00,Z015,Z018,4.202837825918666,1.0,50.26469157787382,9.176167247662269,11.526584947933394
b_1558,2025-09-02 01:58:00,Z023,Z015,4.32009914854682,1.025312965042965,58.74489516691555,8.62539185363032,11.035611734809658
b_1559,2025-09-02 01:59:00,Z018,Z008,9.4617657137436,1.0,69.42110834301239,12.321327364451863,20.16449277169203
b_1560,2025-09-02 02:00:00,Z025,Z023,6.738393840936393,1.0,62.33643147372886,11.725158192716316,14.14567437464382
b_1561,2025-09-02 02:01:00,Z031,Z026,9.669461835183132,1.1119238038500638,61.23842449158194,13.933157859825805,15.91655509067412
b_1562,2025-09-02 02:02:00,Z018,Z026,7.165214748231781,1.0,59.09306214462007,11.466089917697369,12.700331111890955
b_1563,2025-09-02 02:03:00,Z016,Z024,4.68587065678718,1.1348323907942024,42.49789718669075,9.20726064953978,10.79072487353232
b_1564,2025-09-02 02:04:00,Z022,Z020,6.36366525628938,1.231938529912212,65.25698733202054,10.714195515267008,12.747303409779068
b_1565,2025-09-02 02:05:00,Z031,Z009,9.02825686089446,1.0700732968223778,66.73875225079072,12.195861646817487,14.290996172646562
b_1566,2025-09-02 02:06:00,Z031,Z001,8.435010449702268,1.0,51.46707707491392,12.846876771474909,15.574650621520725
b_1567,2025-09-02 02:07:00,Z021,Z021,6.501823064151614,1.0,46.56759003903591,9.01061824063051,12.562464723306192
b_1568,2025-09-02 02:08:00,Z020,Z039,6.600287341424864,1.1995163137424265,58.518522382094126,10.874795077452085,15.828315914226588
b_1569,2025-09-02 02:09:00,Z004,Z020,6.268599119769643,1.0082907842545394,55.747629814227686,9.104797613799683,14.199830347943081
b_1570,2025-09-02 02:10:00,Z028,Z009,5.310665657507317,1.0,50.43930404168322,9.385552976177472,11.16015366380574
b_1571,2025-09-02 02:11:00,Z036,Z016,10.471759498750288,1.0338440061543035,71.58678552934836,15.096680158960938,20.09999647182301
b_1572,2025-09-02 02:12:00,Z032,Z036,6.514786340329759,1.1289560369312817,65.88290800725328,10.5596543349861,13.561929193954155
b_1573,2025-09-02 02:13:00,Z035,Z014,4.1741817624152615,1.08884253211629,50.18560968319672,8.231601632886115,8.097841222091155
b_1574,2025-09-02 02:14:00,Z028,Z015,5.519164902765422,1.1531149103136866,43.64023954133933,10.434230528360349,12.609297923823151
b_1575,2025-09-02 02:15:00,Z005,Z036,7.993639721528481,1.0,59.78174456871236,11.877338653597358,17.735185171863385
b_1576,2025-09-02 02:16:00,Z027,Z012,7.819118863756596,1.006073090110161,53.4622067735027,11.58072369155161,15.52029242310373
b_1577,2025-09-02 02:17:00,Z013,Z026,6.218001930653588,1.009483797980994,50.87218523845924,10.153466100577166,12.576682654659962
b_1578,2025-09-02 02:18:00,Z026,Z029,5.125486086730413,1.0445504676802246,53.022243744985545,11.074547410317662,12.288809472097864
b_1579,2025-09-02 02:19:00,Z022,Z016,6.549164241879552,1.0,55.09610826909,11.507456880914265,13.026401006591783
b_1580,2025-09-02 02:20:00,Z012,Z013,3.058624899893976,1.0118902326278865,39.45227548391598,8.181739599865962,10.56331204406315
b_1581,2025-09-02 02:21:00,Z004,Z022,3.823113569917156,1.0,47.08379219546233,7.198013272709541,11.029138087926007
b_1582,2025-09-02 02:22:00,Z031,Z023,8.142799188279065,1.2878968256594046,56.95734729187164,12.894161007309313,15.329387077740321
b_1583,2025-09-02 02:23:00,Z016,Z025,5.514462410375292,1.3200409717080122,55.27161273700653,8.61571177319958,13.857221588691345
b_1584,2025-09-02 02:24:00,Z033,Z017,7.27096786778543,1.3447137365165138,57.02934188248894,11.968061488697176,17.259422350732173
b_1585,2025-09-02 02:25:00,Z002,Z034,9.005185066141767,1.1818321786578254,65.74259939596445,11.932844425209204,17.339153996876465
b_1586,2025-09-02 02:26:00,Z021,Z014,7.835824984999684,1.0,58.70703588694048,13.94784620372869,17.3464663435996
b_1587,2025-09-02 02:27:00,Z021,Z018,6.542379306636228,1.208413590189442,59.64443384294695,9.146860573561849,15.124347454158716
b_1588,2025-09-02 02:28:00,Z009,Z019,10.875963729061423,1.0174770385364944,69.08880124745102,15.951938645520878,18.83465561949815
b_1589,2025-09-02 02:29:00,Z019,Z032,7.872997592825323,1.147718843139081,60.09410971993356,12.82798400911867,15.581121650690188
b_1590,2025-09-02 02:30:00,Z025,Z004,5.771079312116035,1.0,50.60400840627472,8.359552161050091,15.17130542925131
b_1591,2025-09-02 02:31:00,Z037,Z006,8.005393452913768,1.0,61.2877708481568,11.904532722740308,16.25419450427403
b_1592,2025-09-02 02:32:00,Z005,Z039,7.338692987793538,1.1231448540442672,49.57575122660032,12.989043892703448,16.298229930927487
b_1593,2025-09-02 02:33:00,Z032,Z029,4.7400280554373575,1.3634646306054874,63.45754746620243,10.341632215885221,9.456151108891643
b_1594,2025-09-02 02:34:00,Z024,Z027,6.650030408154964,1.0445037654124922,52.83188942877056,9.266052388036663,15.17520281757269
b_1595,2025-09-02 02:35:00,Z010,Z028,6.160751599217264,1.4644112785529453,55.16211123273754,9.963725515636575,10.909588866353866
b_1596,2025-09-02 02:36:00,Z004,Z028,2.456895312593117,1.5776352125143824,40.44299401134786,5.9763900979220725,11.919220459137254
b_1597,2025-09-02 02:37:00,Z027,Z000,6.145497085458838,1.0,52.17614127465029,9.44478016969031,13.920517455310115
b_1598,2025-09-02 02:38:00,Z031,Z025,5.917889307620182,1.0442483270449638,55.89686577212936,9.622137114240967,14.485426732448643
b_1599,2025-09-02 02:39:00,Z038,Z025,5.598721329950845,1.0,50.30896083172512,11.817724916786084,11.81504851058684
b_1600,2025-09-02 02:40:00,Z024,Z024,3.117806403616732,1.0271307734483008,42.78185046080942,7.876713299438646,9.727323527407291
b_1601,2025-09-02 02:41:00,Z005,Z002,5.770699963497853,1.0,46.519885201183385,9.904867096545518,11.402001264829426
b_1602,2025-09-02 02:42:00,Z006,Z033,6.418395818550944,1.0382147107215258,50.86299000074396,10.378658724553532,12.370621724106575
b_1603,2025-09-02 02:43:00,Z021,Z036,6.709591081417205,1.209849904882827,50.56588655219314,11.641239598803045,14.445697271171934
b_1604,2025-09-02 02:44:00,Z022,Z008,4.165280799085385,1.2053126744699476,57.276520770466966,9.37607601684087,10.570401854454545
b_1605,2025-09-02 02:45:00,Z005,Z022,7.800453318181855,1.0898716440721716,53.229574098454414,11.037506754275512,14.997116225214228
b_1606,2025-09-02 02:46:00,Z037,Z017,4.000657283073515,1.049125803017114,42.37233820741033,10.00379107428266,10.624088842210295
b_1607,2025-09-02 02:47:00,Z010,Z006,6.0399175698110295,1.067312352481614,55.22734958476949,9.289094268190677,15.336348227263242
b_1608,2025-09-02 02:48:00,Z000,Z006,9.183317440913452,1.068674963673088,71.46052840846647,12.92363321634601,18.577351411210238
b_1609,2025-09-02 02:49:00,Z019,Z029,5.076485395982109,1.1419056429057626,42.71007001864811,9.954884283903494,14.960945966669914
b_1610,2025-09-02 02:50:00,Z022,Z039,5.449996644062424,1.0496045984272582,44.628690779710674,11.550945410769302,12.276602409494082
b_1611,2025-09-02 02:51:00,Z000,Z010,8.706706154675151,1.1300013408831482,63.41609294086919,12.425233231833351,15.683268691926855
b_1612,2025-09-02 02:52:00,Z039,Z003,5.710573010365036,1.0,54.88929955694845,10.360638876874921,13.294177520011402
b_1613,2025-09-02 02:53:00,Z019,Z002,5.889487229708973,1.179750917110299,46.69685596767036,11.538039057787456,14.281830024711354
b_1614,2025-09-02 02:54:00,Z011,Z021,6.95471737001943,1.359132007362596,48.17629263691232,11.817561413287525,12.3789055426964
b_1615,2025-09-02 02:55:00,Z011,Z022,8.656838212989335,1.0778273140080974,57.82088697747696,13.853242140388032,17.44754463720028
b_1616,2025-09-02 02:56:00,Z036,Z006,1.9707481780870628,1.0,44.96468324845924,7.746829577942749,8.034230617578745
b_1617,2025-09-02 02:57:00,Z002,Z031,4.7976576949317895,1.281629495185188,50.057239895295176,9.512720734272342,12.568436393154272
b_1618,2025-09-02 02:58:00,Z000,Z001,4.430173118372063,1.0,52.8212857893909,9.552848694151608,11.88760068612264
b_1619,2025-09-02 02:59:00,Z021,Z028,4.271173037833091,1.0,48.05023647111546,9.695535410598058,10.827330682743906
b_1620,2025-09-02 03:00:00,Z027,Z031,4.74443304931058,1.0155840462394663,49.93301416712867,9.177140756959,10.648042381576314
b_1621,2025-09-02 03:01:00,Z008,Z032,4.776903382189537,1.1476255922509062,53.269523301509714,10.832276869302015,11.456660698110703
b_1622,2025-09-02 03:02:00,Z027,Z017,7.118432102400469,1.1105406850356008,57.099081687443,9.355596142704123,16.268593647483954
b_1623,2025-09-02 03:03:00,Z008,Z028,4.675744609056647,1.261046070039189,51.053129825683286,8.222550106867326,9.18075481255706
b_1624,2025-09-02 03:04:00,Z029,Z034,6.751168555922889,1.1503092011978433,51.9556631241671,12.454731138291857,14.454483741283607
b_1625,2025-09-02 03:05:00,Z037,Z015,7.322841149743796,1.0686854155466978,55.3418916408528,11.952546688614316,14.662821196611452
b_1626,2025-09-02 03:06:00,Z037,Z036,5.0038936386362485,1.0,53.262470195418,8.794645048059978,11.818409304580378
b_1627,2025-09-02 03:07:00,Z017,Z008,6.767752350826791,1.0,55.36352957932071,11.404207750637338,14.511002430116855
b_1628,2025-09-02 03:08:00,Z002,Z004,9.855038230892164,1.0774590168123708,62.70396211166472,14.891393565467542,18.55688498915831
b_1629,2025-09-02 03:09:00,Z021,Z013,7.160107928424217,1.1600727506297093,61.10415300312352,10.820591370606277,14.686543712116928
b_1630,2025-09-02 03:10:00,Z002,Z000,5.194041152280179,1.0,54.25658812873446,10.37798061117207,14.26950620335893
b_1631,2025-09-02 03:11:00,Z004,Z033,6.366958777841706,1.0,55.240443449560274,10.543730466385105,13.30128742801068
b_1632,2025-09-02 03:12:00,Z016,Z029,4.624115934415677,1.124988382721962,45.90395688016696,8.983998437534193,14.858624830806226
b_1633,2025-09-02 03:13:00,Z038,Z000,7.054272434722808,1.0,61.95801032964902,11.21542959005462,11.761110868866908
b_1634,2025-09-02 03:14:00,Z013,Z011,8.264898278894684,1.0,73.83123961887392,13.4857350562019,18.38853434509261
b_1635,2025-09-02 03:15:00,Z023,Z003,4.824111410495469,1.0140198222012882,46.22577039229096,8.158181981112529,11.350550951445038
b_1636,2025-09-02 03:16:00,Z000,Z016,6.072112329439361,1.089248461542738,46.6218136198782,10.033547847015548,11.580868160703703
b_1637,2025-09-02 03:17:00,Z011,Z036,8.77459228210743,1.0,59.07677539037084,13.495752717734375,15.279922275829772
b_1638,2025-09-02 03:18:00,Z036,Z026,5.483028581614637,1.0,47.77489017057802,8.652072557494392,11.914309098553906
b_1639,2025-09-02 03:19:00,Z026,Z000,6.88420500602049,1.0528753499946542,50.60165513735231,9.551367907282861,14.573030543187258
b_1640,2025-09-02 03:20:00,Z037,Z023,4.4077383998904445,1.0,43.08443280935207,9.47225569619742,11.240548570709535
b_1641,2025-09-02 03:21:00,Z025,Z022,4.826428445514065,1.15622192087036,54.57402481409429,9.281773547983667,13.799282978157326
b_1642,2025-09-02 03:22:00,Z030,Z013,5.45307362087172,1.0336752903207218,56.637052943366896,9.697118738162471,12.392647915293184
b_1643,2025-09-02 03:23:00,Z019,Z035,10.852640046428588,1.0912886377235866,77.01907109575775,14.846243937114735,18.65899410949589
b_1644,2025-09-02 03:24:00,Z020,Z029,5.681899717326954,1.154104934214888,56.80197263378398,9.078219347930963,12.370639143719165
b_1645,2025-09-02 03:25:00,Z017,Z020,5.440082627860755,1.0,49.90735834439424,12.745249526423661,13.396046041625775
b_1646,2025-09-02 03:26:00,Z012,Z004,5.373612943045722,1.1864181971585062,57.50362408014343,8.788858105496669,12.599102231222833
b_1647,2025-09-02 03:27:00,Z003,Z029,6.168795291883455,1.262033061210028,51.56682892379554,10.053280165599531,15.73305623389996
b_1648,2025-09-02 03:28:00,Z011,Z008,7.811860236705851,1.112977391645844,58.14432030732571,10.545843439576473,14.61233772297613
b_1649,2025-09-02 03:29:00,Z030,Z001,6.87898087400706,1.2783540218024532,51.029998193079535,10.711915313365147,13.783237762884939
b_1650,2025-09-02 03:30:00,Z021,Z026,10.615629349400791,1.0,74.98342218784981,16.01691246000466,18.097946853564526
b_1651,2025-09-02 03:31:00,Z001,Z029,6.9275888934658205,1.202218320967555,62.09939201498897,11.19041569831186,13.19644293721979
b_1652,2025-09-02 03:32:00,Z013,Z005,9.39480829871314,1.0921446476190926,62.6234837472241,13.986782859418314,16.69198925564484
b_1653,2025-09-02 03:33:00,Z002,Z024,7.053422232049719,1.0,55.89470206743246,10.801346756427343,13.168833661613021
b_1654,2025-09-02 03:34:00,Z034,Z013,7.711162996894895,1.0372434781519195,59.72764116001286,13.689741061777028,11.99130212452151
b_1655,2025-09-02 03:35:00,Z024,Z025,3.6128001205733726,1.0,47.43954105906398,8.352059782708295,7.761346095155046
b_1656,2025-09-02 03:36:00,Z036,Z013,6.245881103721643,1.0,59.08218410680327,9.309670952290409,11.767671112035549
b_1657,2025-09-02 03:37:00,Z034,Z011,6.362104518742402,1.063015063456328,55.56187304147225,11.43253519872679,9.700109316850979
b_1658,2025-09-02 03:38:00,Z034,Z037,6.014085986205057,1.2286371862079082,56.1177716307356,9.979737636186218,11.878814352458107
b_1659,2025-09-02 03:39:00,Z035,Z024,2.194242745618266,1.0010983227476995,34.39104170006941,7.518431773298904,9.41846814320635
b_1660,2025-09-02 03:40:00,Z028,Z016,8.261248923745313,1.0690609709034815,59.79672569530325,12.51093674218395,16.186765882470958
b_1661,2025-09-02 03:41:00,Z008,Z030,5.725699340635637,1.0,44.22495463253716,10.353237313748702,10.305700527477292
b_1662,2025-09-02 03:42:00,Z019,Z030,5.6238573555073685,1.06622613764144,61.77436249843425,10.134672878115264,10.310190496487094
b_1663,2025-09-02 03:43:00,Z032,Z033,5.989657077919684,1.245586736127892,61.00559102514173,9.4218281845934,12.184935086429059
b_1664,2025-09-02 03:44:00,Z000,Z023,6.043841622251127,1.183615907049128,57.78100213836088,8.873871050288807,11.87217314182341
b_1665,2025-09-02 03:45:00,Z007,Z003,7.314196841577502,1.126121994623221,63.82159523190336,12.495023593713704,15.419290524822772
b_1666,2025-09-02 03:46:00,Z037,Z024,3.9579354968694713,1.0,57.54472359052649,8.363022594316732,10.730563077127062
b_1667,2025-09-02 03:47:00,Z007,Z035,4.637915886166006,1.0,54.396864649436736,9.396052372074301,11.728535943205904
b_1668,2025-09-02 03:48:00,Z018,Z001,7.0812665917988,1.034959345943985,49.55904845142163,10.845528876628327,13.890782909045202
b_1669,2025-09-02 03:49:00,Z018,Z028,6.791165622640727,1.0,55.55671882034847,9.025060219108381,15.322584480499184
b_1670,2025-09-02 03:50:00,Z009,Z003,5.746690382182535,1.0,41.47689878035622,8.831218727653262,12.99177288040326
b_1671,2025-09-02 03:51:00,Z022,Z021,5.352175188718036,1.2071551004395422,47.90975988184144,11.148259064858715,16.146027602471758
b_1672,2025-09-02 03:52:00,Z002,Z016,4.831150593660146,1.0,44.09350419514527,8.498621610981136,12.78161175985053
b_1673,2025-09-02 03:53:00,Z021,Z029,6.383289672208663,1.37032093220935,55.23489847155111,10.298017101317665,13.819082711210797
b_1674,2025-09-02 03:54:00,Z039,Z006,8.861464946382888,1.0,65.15250930498249,11.443622673792877,16.227964642211834
b_1675,2025-09-02 03:55:00,Z036,Z029,4.383898497241896,1.1187194668640774,44.236108359094,8.353184967101383,10.325166282592228
b_1676,2025-09-02 03:56:00,Z019,Z008,9.546636093300323,1.0,63.97917890487972,13.154498898610626,15.875364519145371
b_1677,2025-09-02 03:57:00,Z019,Z022,8.187962930760857,1.0770470016328275,62.441422707232846,12.082365645012102,16.03436913613739
b_1678,2025-09-02 03:58:00,Z009,Z002,5.594072525380122,1.0,51.95798519419341,9.895468198751724,13.433399920689089
