ride_id,timestamp,pickup_zone,dropoff_zone,trip_distance_km,surge_multiplier,fare_amount
b_1203,2025-09-01 20:03:00,Z025,Z033,5.762421898277184,1.0717462610340973,57.90455030705911
b_1204,2025-09-01 20:04:00,Z012,Z036,3.0169711042028426,1.0007662457048287,38.9582487430653
b_1205,2025-09-01 20:05:00,Z025,Z021,4.718911388393584,1.0,35.33377682961738
b_1206,2025-09-01 20:06:00,Z019,Z009,6.45901214108577,1.4219913827641,59.895487530646676
b_1207,2025-09-01 20:07:00,Z003,Z035,8.276906348187218,1.0,63.969750806578226
b_1208,2025-09-01 20:08:00,Z014,Z011,8.480053178816101,1.0950494696400237,59.20787891738048
b_1209,2025-09-01 20:09:00,Z024,Z020,6.339347050008177,1.1263515891127351,61.689251323226515
b_1210,2025-09-01 20:10:00,Z010,Z003,6.12142328554206,1.0778757489960442,52.56586034332046
b_1211,2025-09-01 20:11:00,Z017,Z002,4.838641625967321,1.0,51.023403508507464
b_1212,2025-09-01 20:12:00,Z023,Z034,7.304712993952278,1.0237017266827022,53.184357917122085
b_1213,2025-09-01 20:13:00,Z034,Z023,6.004843998984923,1.0,55.81094481252727
b_1214,2025-09-01 20:14:00,Z035,Z006,7.711769078298008,1.0,57.52633583607878
b_1215,2025-09-01 20:15:00,Z023,Z012,10.003373608251923,1.0457159013244874,64.49329748642221
b_1216,2025-09-01 20:16:00,Z024,Z018,6.435250085476373,1.0,60.99208332499825
b_1217,2025-09-01 20:17:00,Z021,Z029,3.5052910516518563,1.0,47.289103495640504
b_1218,2025-09-01 20:18:00,Z004,Z037,4.778299113942305,1.1660190604531127,42.813030227892845
b_1219,2025-09-01 20:19:00,Z039,Z011,3.5837051173267653,1.0,49.92546599732587
b_1220,2025-09-01 20:20:00,Z019,Z006,4.105780621170043,1.123925524566272,52.321428362239516
b_1221,2025-09-01 20:21:00,Z011,Z025,9.110541446970936,1.0,59.99281796555195
b_1222,2025-09-01 20:22:00,Z016,Z015,6.953319146916966,1.1213689576219819,55.28573551276932
b_1223,2025-09-01 20:23:00,Z018,Z007,3.4596511368484815,1.062657316553206,46.339956176021275
b_1224,2025-09-01 20:24:00,Z031,Z003,7.807264332060243,1.090190331932364,58.73634861957315
b_1225,2025-09-01 20:25:00,Z030,Z025,9.020749748157765,1.0,64.48584853031466
b_1226,2025-09-01 20:26:00,Z017,Z031,5.780250885128276,1.0,56.74642758529552
b_1227,2025-09-01 20:27:00,Z028,Z024,5.148018321726228,1.0,49.01478689374412
b_1228,2025-09-01 20:28:00,Z034,Z033,5.825244575030101,1.0787406889404016,64.04472295067067
b_1229,2025-09-01 20:29:00,Z001,Z027,7.069213020508343,1.175361662052664,54.06210600287568
b_1230,2025-09-01 20:30:00,Z022,Z032,7.779940300512742,1.2352020831393207,57.201194967186105
b_1231,2025-09-01 20:31:00,Z000,Z001,8.864433676080466,1.0,73.21042477943156
b_1232,2025-09-01 20:32:00,Z019,Z029,8.924956411826331,1.0640481706189568,75.4827597184392
b_1233,2025-09-01 20:33:00,Z011,Z018,8.870807696453957,1.0,63.57460075632582
b_1234,2025-09-01 20:34:00,Z013,Z016,9.223842863560145,1.0,63.58008590715351
b_1235,2025-09-01 20:35:00,Z038,Z029,7.822775579600707,1.0,54.66832244468025
b_1236,2025-09-01 20:36:00,Z010,Z000,3.4381867913360282,1.0,51.716229566403165
b_1237,2025-09-01 20:37:00,Z002,Z017,6.238071540972763,1.0,55.82760563336308
b_1238,2025-09-01 20:38:00,Z037,Z031,7.127841025246768,1.0,53.57814138184625
b_1239,2025-09-01 20:39:00,Z000,Z011,5.7337474699846,1.1371164914438259,55.37761214762786
b_1240,2025-09-01 20:40:00,Z013,Z034,8.32252170980394,1.0,68.48451585491773
b_1241,2025-09-01 20:41:00,Z036,Z030,5.77957205562899,1.0,56.92338351483503
b_1242,2025-09-01 20:42:00,Z003,Z035,4.64850594007258,1.4854745927239723,60.91604629194562
b_1243,2025-09-01 20:43:00,Z005,Z027,9.388597998878124,1.076636777959642,70.84159724973593
b_1244,2025-09-01 20:44:00,Z021,Z012,7.832008619612676,1.0003693453475218,62.265319488220385
b_1245,2025-09-01 20:45:00,Z012,Z017,6.9385075684007615,1.1609130882093206,57.039340258374025
b_1246,2025-09-01 20:46:00,Z014,Z030,8.353418182919679,1.0,64.4815585991968
b_1247,2025-09-01 20:47:00,Z034,Z033,8.625068478670771,1.3298709925535679,68.68692188279717
b_1248,2025-09-01 20:48:00,Z013,Z015,7.182071621945392,1.0,62.27625372761291
b_1249,2025-09-01 20:49:00,Z015,Z027,1.5846771622114124,1.0,45.345115667356914
b_1250,2025-09-01 20:50:00,Z009,Z023,5.148821098664557,1.0269150495635828,52.590632807538924
b_1251,2025-09-01 20:51:00,Z001,Z039,5.586841740843382,1.0,56.71009532526564
b_1252,2025-09-01 20:52:00,Z022,Z028,4.53159820977373,1.294080685910074,55.577275050984696
b_1253,2025-09-01 20:53:00,Z016,Z026,6.8973548678406305,1.0,56.244397768154755
b_1254,2025-09-01 20:54:00,Z002,Z006,8.884404265702683,1.0,56.94946155856512
b_1255,2025-09-01 20:55:00,Z029,Z038,5.530188829585863,1.085451033877291,61.327657629074395
b_1256,2025-09-01 20:56:00,Z025,Z009,4.230334660658253,1.1392613359920878,51.45372711887545
b_1257,2025-09-01 20:57:00,Z006,Z029,10.556069621820999,1.2165272967129985,66.58130516692589
b_1258,2025-09-01 20:58:00,Z019,Z036,5.597124787804933,1.1022221258737677,54.081296175130745
b_1259,2025-09-01 20:59:00,Z010,Z018,4.034070150573498,1.4555753312130266,46.67382909912452
b_1260,2025-09-01 21:00:00,Z035,Z027,6.975354499236918,1.0,48.79589348334331
b_1261,2025-09-01 21:01:00,Z013,Z000,7.351365163179068,1.0744789454545722,57.60642607800224
b_1262,2025-09-01 21:02:00,Z035,Z023,5.089899820638653,1.189498961691458,44.1679043267715
b_1263,2025-09-01 21:03:00,Z000,Z029,8.080907149176532,1.0,61.87278161788418
b_1264,2025-09-01 21:04:00,Z021,Z038,5.525361123426652,1.0014037663144244,52.13483069438547
b_1265,2025-09-01 21:05:00,Z027,Z017,4.654098169219223,1.0,55.56108173180148
b_1266,2025-09-01 21:06:00,Z013,Z033,6.857181737049718,1.0,56.34278182371879
b_1267,2025-09-01 21:07:00,Z003,Z034,8.0415379542499,1.0,62.603110360326035
b_1268,2025-09-01 21:08:00,Z003,Z003,5.232297017610601,1.0,50.24967532245599
b_1269,2025-09-01 21:09:00,Z008,Z035,7.1612511120284355,1.0,56.016912061541674
b_1270,2025-09-01 21:10:00,Z006,Z014,6.3130167211893005,1.1065795078632128,48.21466435127306
b_1271,2025-09-01 21:11:00,Z017,Z033,12.148867299472286,1.0,78.828597465254
b_1272,2025-09-01 21:12:00,Z007,Z003,5.082880637673817,1.423166103345426,52.11882862629591
b_1273,2025-09-01 21:13:00,Z030,Z021,9.268343201079025,1.3474833312454715,61.744577480497945
b_1274,2025-09-01 21:14:00,Z030,Z000,6.395307423122228,1.232700340319569,56.50688270274566
b_1275,2025-09-01 21:15:00,Z003,Z025,6.246475992655419,1.0124068685637078,52.91570987465894
b_1276,2025-09-01 21:16:00,Z010,Z016,7.943330223072875,1.0,56.79796539718793
b_1277,2025-09-01 21:17:00,Z038,Z025,8.287981133081004,1.2544456135844566,62.76839898665434
b_1278,2025-09-01 21:18:00,Z015,Z006,9.034031281906783,1.0732326563576398,69.98422516539401
b_1279,2025-09-01 21:19:00,Z020,Z017,7.157303470270316,1.1356032272444316,56.55593094919751
b_1280,2025-09-01 21:20:00,Z009,Z002,5.299207220484149,1.0,44.834055579458706
b_1281,2025-09-01 21:21:00,Z006,Z016,5.424707791631874,1.2247311383432382,49.28574395509126
b_1282,2025-09-01 21:22:00,Z008,Z006,7.519306381766699,1.0,68.04860455731207
b_1283,2025-09-01 21:23:00,Z007,Z039,7.661799741215482,1.0609715989031314,55.462038118007406
b_1284,2025-09-01 21:24:00,Z019,Z019,9.296101881392989,1.0,70.6873153439594
b_1285,2025-09-01 21:25:00,Z021,Z000,7.336860910837393,1.0,57.283087171052074
b_1286,2025-09-01 21:26:00,Z022,Z025,8.620336530515477,1.1250943352761025,66.28601350418013
b_1287,2025-09-01 21:27:00,Z003,Z034,9.533542069567915,1.0,64.97647537874654
b_1288,2025-09-01 21:28:00,Z033,Z005,6.829601089062212,1.0,48.968004435536876
b_1289,2025-09-01 21:29:00,Z006,Z005,3.528882696818629,1.1742943693260368,44.23320811564308
b_1290,2025-09-01 21:30:00,Z008,Z001,4.14144582699884,1.0323024787038604,58.81311130568765
b_1291,2025-09-01 21:31:00,Z038,Z004,3.6243942636189757,1.2563696849924042,45.939522857958
b_1292,2025-09-01 21:32:00,Z005,Z034,9.683180762028199,1.0,68.8102683949102
b_1293,2025-09-01 21:33:00,Z034,Z030,4.805182810342118,1.1359464713277527,48.69550009572994
b_1294,2025-09-01 21:34:00,Z026,Z012,8.963683130824577,1.1255294301390926,63.024913751877186
b_1295,2025-09-01 21:35:00,Z024,Z000,7.671463823127749,1.0,61.16061075764927
b_1296,2025-09-01 21:36:00,Z016,Z003,9.930538253678096,1.0,69.14871105073443
b_1297,2025-09-01 21:37:00,Z029,Z026,8.506187638975678,1.189553749845022,73.31855974403169
b_1298,2025-09-01 21:38:00,Z034,Z006,6.2952594775731985,1.0,55.06964155710807
b_1299,2025-09-01 21:39:00,Z004,Z009,6.099939099213463,1.0,53.62250986926049
b_1300,2025-09-01 21:40:00,Z010,Z029,6.670335439892293,1.1407055574137406,53.03807782540832
b_1301,2025-09-01 21:41:00,Z011,Z034,6.8505219037977145,1.0,50.36097681087488
b_1302,2025-09-01 21:42:00,Z011,Z011,5.438512657753167,1.1201543949396577,44.36013499208036
b_1303,2025-09-01 21:43:00,Z000,Z022,6.43474340482269,1.0,58.91255532675507
b_1304,2025-09-01 21:44:00,Z008,Z011,9.71864012400479,1.0903945628461171,56.79838017313331
b_1305,2025-09-01 21:45:00,Z023,Z009,3.0957233783486933,1.2260879840367607,51.94339496133472
b_1306,2025-09-01 21:46:00,Z039,Z011,7.016976279053722,1.094932486081099,61.75574319363223
b_1307,2025-09-01 21:47:00,Z000,Z023,4.68609438803849,1.0,48.52818669479269
b_1308,2025-09-01 21:48:00,Z006,Z007,6.874074165609762,1.1495626446325296,51.23538457277034
b_1309,2025-09-01 21:49:00,Z004,Z029,8.179711550416402,1.0520696917173156,61.32601420368259
b_1310,2025-09-01 21:50:00,Z028,Z015,6.384779639084618,1.0,55.55151134020773
b_1311,2025-09-01 21:51:00,Z039,Z033,8.045973839696803,1.2841853101105505,66.39334347124016
b_1312,2025-09-01 21:52:00,Z012,Z028,3.3203211972316278,1.0,41.9278919738321
b_1313,2025-09-01 21:53:00,Z003,Z000,8.713978225330946,1.3798528434072634,61.008484785322175
b_1314,2025-09-01 21:54:00,Z033,Z030,5.293741514703768,1.0,51.689164386066594
b_1315,2025-09-01 21:55:00,Z039,Z036,7.744816139584731,1.3193078557885272,58.41077794698173
b_1316,2025-09-01 21:56:00,Z009,Z010,6.864896191952939,1.0359646212133908,53.86043900571951
b_1317,2025-09-01 21:57:00,Z021,Z033,1.3288756417524281,1.0,30.693875814944562
b_1318,2025-09-01 21:58:00,Z012,Z025,4.9878717570595565,1.0577524218138419,42.778081851182506
b_1319,2025-09-01 21:59:00,Z019,Z009,6.941016735870805,1.0958151812935204,53.848226116661806
b_1320,2025-09-01 22:00:00,Z016,Z004,9.60795216313825,1.1307131878984202,64.63781958288776
b_1321,2025-09-01 22:01:00,Z005,Z024,7.074536571807341,1.221877556141113,62.64750447165737
b_1322,2025-09-01 22:02:00,Z032,Z002,7.01539175954148,1.0,69.0108987105697
b_1323,2025-09-01 22:03:00,Z015,Z020,3.674631820741228,1.1223588079891158,55.34487047709775
b_1324,2025-09-01 22:04:00,Z008,Z010,9.362293393046981,1.164083981753748,66.95137348878633
b_1325,2025-09-01 22:05:00,Z013,Z024,10.11415399037623,1.001292597709607,76.77292256078051
b_1326,2025-09-01 22:06:00,Z019,Z021,6.55715008624795,1.0,55.419335781424735
b_1327,2025-09-01 22:07:00,Z027,Z009,6.060485903559768,1.0,51.7767302540352
b_1328,2025-09-01 22:08:00,Z015,Z034,3.261900568380681,1.166255006946575,57.020950760248596
b_1329,2025-09-01 22:09:00,Z039,Z036,8.266642117912983,1.1749019966838647,56.13637767929863
b_1330,2025-09-01 22:10:00,Z002,Z022,11.904558651384843,1.0,71.0406370375041
b_1331,2025-09-01 22:11:00,Z012,Z028,7.934226149572983,1.0,59.09256830486346
b_1332,2025-09-01 22:12:00,Z014,Z024,9.027407036306395,1.2546063223209671,71.20250325889292
b_1333,2025-09-01 22:13:00,Z001,Z022,7.5841745874163315,1.0,56.316007697957275
b_1334,2025-09-01 22:14:00,Z001,Z021,4.529968226862489,1.0677714582261368,53.42000989526469
b_1335,2025-09-01 22:15:00,Z038,Z037,9.173345262039726,1.0,62.338956428184474
b_1336,2025-09-01 22:16:00,Z011,Z004,4.030850201060561,1.0,41.8024282715999
b_1337,2025-09-01 22:17:00,Z019,Z014,6.078670188673916,1.062100454118529,55.64981884391189
b_1338,2025-09-01 22:18:00,Z021,Z019,7.057703490005051,1.0133780688508758,58.44505435080681
b_1339,2025-09-01 22:19:00,Z016,Z021,8.265819321553314,1.2925591402927656,55.692354123650816
b_1340,2025-09-01 22:20:00,Z009,Z004,7.331971330861927,1.4636108488217712,54.156443909510344
b_1341,2025-09-01 22:21:00,Z030,Z025,7.273669001666825,1.013668085170018,54.33251870359979
b_1342,2025-09-01 22:22:00,Z034,Z014,4.977023863142474,1.2150360317465052,55.76424858506654
b_1343,2025-09-01 22:23:00,Z025,Z024,3.921257172079088,1.218570740967671,49.87734026162059
b_1344,2025-09-01 22:24:00,Z029,Z003,6.622961336526423,1.0,57.40696189091734
b_1345,2025-09-01 22:25:00,Z021,Z013,5.079610445514204,1.0,53.729170866346706
b_1346,2025-09-01 22:26:00,Z004,Z015,3.8844287438614975,1.325879283743149,45.07301669210768
b_1347,2025-09-01 22:27:00,Z005,Z023,3.968107056996118,1.0,50.10890020169493
b_1348,2025-09-01 22:28:00,Z027,Z012,5.519743051653774,1.0385074293704364,49.664084804168404
b_1349,2025-09-01 22:29:00,Z031,Z017,2.794842279651986,1.0,37.309724199060845
b_1350,2025-09-01 22:30:00,Z012,Z019,3.8050625943112553,1.0219609282287825,43.68792031076283
b_1351,2025-09-01 22:31:00,Z009,Z029,3.229726141861495,1.0,46.41446871204806
b_1352,2025-09-01 22:32:00,Z026,Z039,6.864518927563327,1.165747458608403,57.44319995206337
b_1353,2025-09-01 22:33:00,Z024,Z014,7.315968459036837,1.2574534002962443,63.72455259212685
b_1354,2025-09-01 22:34:00,Z029,Z029,10.514281926365653,1.0,60.233136189174246
b_1355,2025-09-01 22:35:00,Z007,Z018,3.5049404015352343,1.0,45.14599519985525
b_1356,2025-09-01 22:36:00,Z010,Z009,5.140806082180674,1.0503800977138058,53.452420346257654
b_1357,2025-09-01 22:37:00,Z009,Z023,8.325222778645607,1.0,56.859304196746066
b_1358,2025-09-01 22:38:00,Z009,Z009,6.0664523900220875,1.0,55.68829954102779
b_1359,2025-09-01 22:39:00,Z025,Z007,5.846004122584401,1.252699968422549,51.692742211642724
b_1360,2025-09-01 22:40:00,Z033,Z008,9.918339406679106,1.4741438697284075,61.12222676775437
b_1361,2025-09-01 22:41:00,Z029,Z021,5.8231876809585446,1.1026615896111043,59.270072674173925
b_1362,2025-09-01 22:42:00,Z027,Z017,4.1876102613319865,1.0,41.4894417987683
b_1363,2025-09-01 22:43:00,Z038,Z035,3.866120080266121,1.1712038722373477,52.404329415110176
b_1364,2025-09-01 22:44:00,Z029,Z039,7.171388644627865,1.0,55.91269754846066
b_1365,2025-09-01 22:45:00,Z027,Z027,7.110483206811934,1.0,53.08771121535535
b_1366,2025-09-01 22:46:00,Z033,Z035,3.7565952594276464,1.308633628377459,42.63339591426322
b_1367,2025-09-01 22:47:00,Z025,Z020,4.529207484547378,1.1651093320940804,45.84150257323099
b_1368,2025-09-01 22:48:00,Z013,Z021,7.569425275631224,1.0,55.020791489516405
b_1369,2025-09-01 22:49:00,Z023,Z005,7.654533545050282,1.0,60.87457988932638
b_1370,2025-09-01 22:50:00,Z003,Z020,5.2135558327920215,1.1844067969715364,42.380892760966105
b_1371,2025-09-01 22:51:00,Z011,Z022,7.744432403703968,1.0350876628401824,66.01557067651795
b_1372,2025-09-01 22:52:00,Z009,Z011,7.643709174581122,1.0,63.66988269877476
b_1373,2025-09-01 22:53:00,Z036,Z016,2.9338365025609128,1.1086522284667883,51.360931488120166
b_1374,2025-09-01 22:54:00,Z001,Z009,5.87587249910258,1.0,48.928224089774716
b_1375,2025-09-01 22:55:00,Z023,Z015,7.330251182242244,1.0,46.90944970928483
b_1376,2025-09-01 22:56:00,Z009,Z016,5.353848595672026,1.176184875721046,49.05191485990962
b_1377,2025-09-01 22:57:00,Z002,Z028,2.222136262064586,1.0,41.311360205813294
b_1378,2025-09-01 22:58:00,Z016,Z010,5.933970557067758,1.0,55.543688081654565
b_1379,2025-09-01 22:59:00,Z019,Z038,8.004186319882823,1.0,58.06254233955988
b_1380,2025-09-01 23:00:00,Z008,Z030,9.660811171626266,1.082096957215467,65.53578311708094
b_1381,2025-09-01 23:01:00,Z013,Z020,2.1184346774920177,1.0,42.56778078237864
b_1382,2025-09-01 23:02:00,Z023,Z016,11.72664269112854,1.1442672679480672,64.82631161427419
b_1383,2025-09-01 23:03:00,Z006,Z007,4.245727337941462,1.0016924010133808,57.65509086169723
b_1384,2025-09-01 23:04:00,Z006,Z017,8.413941741602263,1.22495008128275,56.35776946490042
b_1385,2025-09-01 23:05:00,Z027,Z027,8.96839614106878,1.0,65.05806993312198
b_1386,2025-09-01 23:06:00,Z020,Z037,8.466034600267603,1.0,67.52753248656097
b_1387,2025-09-01 23:07:00,Z032,Z018,6.799236959120751,1.0,52.892560126808235
b_1388,2025-09-01 23:08:00,Z002,Z017,4.177164674624153,1.0,48.43073455293948
b_1389,2025-09-01 23:09:00,Z035,Z034,7.7531175759721425,1.1608019783606263,68.01832926041747
b_1390,2025-09-01 23:10:00,Z020,Z021,5.069533646448979,1.6448238085452975,49.864940446273046
b_1391,2025-09-01 23:11:00,Z034,Z030,1.4546101131254252,1.0,44.929832106779365
b_1392,2025-09-01 23:12:00,Z031,Z029,12.157797267432546,1.0,75.41218119357222
b_1393,2025-09-01 23:13:00,Z039,Z014,7.916204043921338,1.0964436267024797,61.52713379343918
b_1394,2025-09-01 23:14:00,Z003,Z002,10.136154256973079,1.1195043512603646,71.07722427475676
b_1395,2025-09-01 23:15:00,Z007,Z032,4.676754385011115,1.0,48.86453139795638
b_1396,2025-09-01 23:16:00,Z014,Z012,9.435005646823798,1.0548675648985737,64.20060352333869
b_1397,2025-09-01 23:17:00,Z022,Z021,9.679738316297993,1.0,70.83865023510882
b_1398,2025-09-01 23:18:00,Z023,Z010,9.60909904900235,1.0,67.11409554509059
b_1399,2025-09-01 23:19:00,Z016,Z028,6.457587333575695,1.192584473946298,58.21104676521543
b_1400,2025-09-01 23:20:00,Z037,Z032,4.095075912514801,1.3305541708344115,42.188280671710665
b_1401,2025-09-01 23:21:00,Z029,Z002,6.145374386272728,1.0168433830545542,54.81086246701279
b_1402,2025-09-01 23:22:00,Z001,Z037,2.094461772466791,1.003037116072352,47.82613103648237
b_1403,2025-09-01 23:23:00,Z027,Z011,3.09597522119293,1.1154549112908587,49.467038943394954
b_1404,2025-09-01 23:24:00,Z019,Z038,6.6838775623005375,1.2299294930275857,58.17378767757996
b_1405,2025-09-01 23:25:00,Z002,Z034,4.517203068463638,1.121273770125549,46.936740401611964
b_1406,2025-09-01 23:26:00,Z039,Z030,6.171106289090499,1.0,51.75578805225214
b_1407,2025-09-01 23:27:00,Z011,Z000,6.282000497197282,1.0996492305787096,57.36261035195096
b_1408,2025-09-01 23:28:00,Z010,Z005,10.361454097036802,1.2046889367536249,75.31754064391157
b_1409,2025-09-01 23:29:00,Z008,Z027,9.09525313950189,1.0,64.39283931408764
b_1410,2025-09-01 23:30:00,Z000,Z033,6.410254831674348,1.0,62.10429952461674
b_1411,2025-09-01 23:31:00,Z002,Z037,8.917799068338686,1.1250434810615997,62.11408675799739
b_1412,2025-09-01 23:32:00,Z011,Z009,4.940573710619315,1.1013073510948852,56.88548515053644
b_1413,2025-09-01 23:33:00,Z010,Z033,5.82620595181026,1.2045554784361368,48.72544755820918
b_1414,2025-09-01 23:34:00,Z038,Z000,8.320448620234794,1.0566782422472754,62.634908947106666
b_1415,2025-09-01 23:35:00,Z019,Z006,4.01667884485801,1.0,42.5963817473767
b_1416,2025-09-01 23:36:00,Z033,Z036,5.9420385433995495,1.0,57.38787723499174
b_1417,2025-09-01 23:37:00,Z012,Z005,3.8583082798239117,1.0,50.28504967121801
b_1418,2025-09-01 23:38:00,Z002,Z030,6.7349448156559415,1.0,51.88483810198459
b_1419,2025-09-01 23:39:00,Z006,Z015,9.765031511178867,1.0,62.604558241927876
b_1420,2025-09-01 23:40:00,Z029,Z024,4.9958062217980554,1.0,48.850994695201436
b_1421,2025-09-01 23:41:00,Z032,Z002,6.951758991827658,1.2316841082798629,49.88575726604152
b_1422,2025-09-01 23:42:00,Z027,Z011,4.705356196727003,1.0,45.50725220547041
b_1423,2025-09-01 23:43:00,Z002,Z024,4.200902113519223,1.0356843123168564,44.20092783088554
b_1424,2025-09-01 23:44:00,Z023,Z014,4.028300959316508,1.0,51.87382371800827
b_1425,2025-09-01 23:45:00,Z009,Z026,9.409504162819207,1.302532687081782,72.09793962528435
b_1426,2025-09-01 23:46:00,Z035,Z000,11.224870941235189,1.084857446047312,68.7776813023662
b_1427,2025-09-01 23:47:00,Z027,Z027,7.466087410611151,1.0,57.53039699992583
b_1428,2025-09-01 23:48:00,Z005,Z026,5.067414061725325,1.1781949975119836,52.35975593432218
b_1429,2025-09-01 23:49:00,Z016,Z033,7.909783268686374,1.0538235890470264,57.78199345944158
b_1430,2025-09-01 23:50:00,Z015,Z006,5.831352947313933,1.0,52.34722815702583
b_1431,2025-09-01 23:51:00,Z025,Z012,8.102796695074746,1.3120277516974486,65.18754625828063
b_1432,2025-09-01 23:52:00,Z029,Z005,7.081987276398879,1.1602672510809782,58.88809123400725
b_1433,2025-09-01 23:53:00,Z003,Z000,7.059408301710178,1.3507463929031962,57.24179439869208
b_1434,2025-09-01 23:54:00,Z023,Z033,7.714552118750568,1.2402174641691226,56.90342909106218
b_1435,2025-09-01 23:55:00,Z037,Z007,5.341012726045686,1.171633040978268,59.515212692857475
b_1436,2025-09-01 23:56:00,Z020,Z018,5.691264353774278,1.0645148786985907,50.22284791587379
b_1437,2025-09-01 23:57:00,Z015,Z032,3.0575088198920923,1.0,45.46561934323575
b_1438,2025-09-01 23:58:00,Z039,Z023,5.616261117093082,1.1603387147654276,47.89051569564959
b_1439,2025-09-01 23:59:00,Z033,Z005,3.655334619870328,1.0552453649982783,43.803732293824204
b_1440,2025-09-02 00:00:00,Z030,Z017,6.210637601920117,1.154618513779689,55.421630127326026
b_1441,2025-09-02 00:01:00,Z016,Z004,4.584738101227487,1.0427362886331735,47.775869726004835
b_1442,2025-09-02 00:02:00,Z025,Z011,6.7024688406426165,1.0,59.18772769357162
b_1443,2025-09-02 00:03:00,Z033,Z027,7.40647861283148,1.0,59.115980916810386
b_1444,2025-09-02 00:04:00,Z019,Z019,3.659754857870246,1.1589532658937705,39.880109035079066
b_1445,2025-09-02 00:05:00,Z001,Z024,4.87344181150807,1.266074331206671,39.143675445615976
b_1446,2025-09-02 00:06:00,Z017,Z000,4.613376196329235,1.0003632940653802,54.808487645904265
b_1447,2025-09-02 00:07:00,Z011,Z036,7.992986850156885,1.1174999427331438,57.73708904495211
b_1448,2025-09-02 00:08:00,Z003,Z005,9.91272405477365,1.2836039989631853,74.18370255928455
b_1449,2025-09-02 00:09:00,Z039,Z032,8.203073230739463,1.0,61.39467796735746
b_1450,2025-09-02 00:10:00,Z014,Z020,5.801162144601748,1.0,49.820442336399644
b_1451,2025-09-02 00:11:00,Z002,Z035,9.430012779272257,1.0,68.0355976338775
b_1452,2025-09-02 00:12:00,Z024,Z020,3.4717845271174586,1.2451759973847225,44.828246084613454
b_1453,2025-09-02 00:13:00,Z034,Z036,9.498716104256184,1.0861637477581139,65.5306937695673
b_1454,2025-09-02 00:14:00,Z013,Z022,5.1875715873963655,1.0,47.03168872921358
b_1455,2025-09-02 00:15:00,Z015,Z000,0.939413569690565,1.0,41.26464139166701
b_1456,2025-09-02 00:16:00,Z016,Z018,11.801609478169514,1.017009087923089,78.30598000565634
b_1457,2025-09-02 00:17:00,Z019,Z037,9.656046148647123,1.2121646364155327,63.346801583845426
b_1458,2025-09-02 00:18:00,Z008,Z034,4.436232545759785,1.0,58.17338501481047
b_1459,2025-09-02 00:19:00,Z011,Z010,6.83801729518632,1.0,54.11094091788918
b_1460,2025-09-02 00:20:00,Z026,Z000,6.0710010954936,1.1495061476398192,55.74204525457986
b_1461,2025-09-02 00:21:00,Z013,Z003,6.704441606589864,1.0,48.35562851720759
b_1462,2025-09-02 00:22:00,Z029,Z026,3.5334271249175333,1.0530440139427704,36.77213685274023
b_1463,2025-09-02 00:23:00,Z039,Z036,5.137012034666412,1.1423323387469384,62.00293309338147
b_1464,2025-09-02 00:24:00,Z003,Z009,7.435922565495238,1.0,65.97697732709439
b_1465,2025-09-02 00:25:00,Z018,Z011,6.94539233991115,1.0,63.02660658284468
b_1466,2025-09-02 00:26:00,Z003,Z027,8.898477020013255,1.0843343432747625,55.06586042449652
b_1467,2025-09-02 00:27:00,Z005,Z005,6.659500514854187,1.0296944678893434,57.50747463655318
b_1468,2025-09-02 00:28:00,Z034,Z025,11.198443371796,1.0090044320572154,72.99873268339599
b_1469,2025-09-02 00:29:00,Z030,Z022,5.068536885662706,1.077886450658844,51.68331139363407
b_1470,2025-09-02 00:30:00,Z038,Z016,7.018664783907087,1.0803684221581964,59.012573555747714
b_1471,2025-09-02 00:31:00,Z008,Z033,2.667364208133066,1.0,39.01432840643579
b_1472,2025-09-02 00:32:00,Z006,Z002,3.9937337424709103,1.0,47.046027998587164
b_1473,2025-09-02 00:33:00,Z021,Z012,9.157051921862738,1.1175167101731085,58.676885989133226
b_1474,2025-09-02 00:34:00,Z006,Z022,4.614394465042686,1.2352925231707197,48.08666250479271
b_1475,2025-09-02 00:35:00,Z031,Z034,7.561350348002864,1.2788781094830188,61.11654565376427
b_1476,2025-09-02 00:36:00,Z015,Z008,6.376458285297202,1.0,51.562525829852916
b_1477,2025-09-02 00:37:00,Z018,Z038,4.410902084624857,1.2304053833741955,47.794813283318476
b_1478,2025-09-02 00:38:00,Z018,Z008,5.803501451625681,1.1704524782525945,51.48161107083294
b_1479,2025-09-02 00:39:00,Z003,Z021,5.471532730706559,1.0408247968369044,52.64547730343111
b_1480,2025-09-02 00:40:00,Z029,Z029,5.525268263084125,1.1243888074698833,57.33839140815174
b_1481,2025-09-02 00:41:00,Z029,Z009,8.007216421854887,1.1830645390179382,61.86360740766583
b_1482,2025-09-02 00:42:00,Z033,Z032,7.804689108833161,1.3644157248002236,62.0077293274512
b_1483,2025-09-02 00:43:00,Z037,Z011,5.345148606745888,1.0,44.97223471591933
b_1484,2025-09-02 00:44:00,Z008,Z002,4.685794392321558,1.143622891440537,48.24152138192285
b_1485,2025-09-02 00:45:00,Z027,Z006,7.06467466903663,1.0243103540774072,61.74928796437217
b_1486,2025-09-02 00:46:00,Z004,Z025,6.299969176498807,1.0141582826365283,50.91822650502205
b_1487,2025-09-02 00:47:00,Z037,Z017,8.556564924899561,1.2405207412352761,60.27345916357519
